#pixel_time[s]	V[V]	I[A]
0.06307482719421387	0.20199999999999999	0.36200528157631173
0.1269981861114502	1.7405000000000002	0.19962177156533623
0.1878347396850586	1.1375	0.3641429604496099
0.24902987480163574	0.247	0.4037855090190112
0.3120768070220947	3.359	0.3959088417588814
0.37404298782348633	2.5829999999999997	0.6420611390211037
0.4366734027862549	3.795	0.4368908747317548
0.49903273582458496	4.8965	0.20188973735003812
0.5620512962341309	4.1594999999999995	0.031656169687223956
0.6240386962890625	1.0015	0.6583302488328541
0.6859915256500244	1.517	0.6961090043589753
0.7500307559967041	3.2185	0.8482786933388206
0.8130624294281006	4.785	0.41447846244144926
0.8767969608306885	2.9215	0.6629707540460947
0.9398000240325928	2.826	0.20666106835296716
1.0037615299224854	0.2465	0.8238373859892903
1.0665137767791748	2.3215	0.10950512901883647
1.1288516521453857	0.313	0.36492655751827296
1.1909945011138916	4.7255	0.5927039163974545
1.2541038990020752	0.2695	0.5410926882987593
1.3162868022918701	4.381	0.5341995993152071
1.3781249523162842	1.815	0.15888841988285962
1.440537452697754	4.397	0.7366473685694198
1.5026438236236572	2.8960000000000004	0.1893713950747672
1.5643997192382812	0.5325	0.8264712231437965
1.6280426979064941	2.409	0.9085828227524995
1.6894233226776123	2.582	0.6094210490036213
1.7527763843536377	2.5925	0.22821696278931625
1.8142368793487549	1.897	0.6285257911849652
1.874943494796753	3.2095000000000002	0.05819188895471117
1.9377737045288086	4.377	0.6708656488724222
2.0007855892181396	3.8765	0.8989636674024128
2.063962697982788	4.994	0.9199834954907501
2.125035047531128	4.9755	0.8225194663068385
2.1869843006134033	4.256	0.4185832656716716
2.250835657119751	1.4105	0.37714508247928846
2.313629388809204	4.0485	0.19573322778809055
2.3757729530334473	0.41250000000000003	0.48910080763126373
2.4388811588287354	0.2155	0.19185366087035294
2.5014185905456543	1.3375000000000001	0.2401822732018587
2.563527822494507	3.3855000000000004	0.008696958489609052
2.626032590866089	2.9825	0.21346762729912705
2.6883299350738525	3.8565	0.44594993186181286
2.7505571842193604	0.40099999999999997	0.03198844538383461
2.8141214847564697	1.4905	0.5480749713357825
2.875420570373535	0.4515	0.2278213703613553
2.938349723815918	3.507	0.8019948256160491
3.001399040222168	2.2205	0.06209931759029241
3.063483238220215	2.281	0.6383548137008064
3.1253998279571533	1.2045	0.8395257040964825
3.1872055530548096	3.3979999999999997	0.4492395675641939
3.249499559402466	4.737	0.8675958990844622
3.3128061294555664	4.368	0.5008566055181035
3.3743371963500977	2.5	0.16556591387522523
3.4363887310028076	1.002	0.757971567100138
3.5001823902130127	1.366	0.28296914841441534
3.559804916381836	4.89	0.9064398690797856
3.6210386753082275	2.7305	0.9938556996556489
3.684448003768921	1.099	0.8538667647351406
3.746389150619507	1.0445	0.016058060087029147
3.8087236881256104	4.311	0.7299524620519071
3.8721048831939697	0.1935	0.7373416620529598
3.9352962970733643	4.894	0.5273210103246961
3.997305154800415	0.31899999999999995	0.7594606436870309
4.058894872665405	3.586	0.44522378983060185
4.121172189712524	4.3580000000000005	0.40038006492118283
4.184028625488281	0.5865	0.9037707782606097
4.245759725570679	1.6484999999999999	0.004091708779539682
4.309045076370239	3.0325	0.81226589900268
4.372175455093384	4.2735	0.6726360654163157
4.435350656509399	4.166	0.48563201247317034
4.497852802276611	3.2415	0.054787398672597076
4.561007499694824	0.5695	0.5841331718009559
4.624046564102173	4.8795	0.765155911529011
4.685634136199951	3.9345000000000003	0.3217092597931699
4.749087333679199	4.408	0.9175293461757933
4.811268091201782	1.461	0.5205164223430734
4.874066114425659	3.8735000000000004	0.852946591916942
4.937136650085449	3.476	0.36183443511795876
4.999091386795044	1.971	0.4332321127095534
5.0610411167144775	4.231	0.6202932127487237
5.1231842041015625	2.2415	0.8915498336625589
5.185867786407471	2.9654999999999996	0.40805001216716985
5.248271226882935	0.8465	0.05280888775405257
5.311149597167969	0.4445	0.20708501078036856
5.373510837554932	2.2545	0.2913459211174809
5.436011791229248	2.4299999999999997	0.37320998953387186
5.49907374382019	1.0485	0.0799126208616533
5.56272292137146	2.1985	0.8375952747222195
5.625471115112305	3.744	0.9454508185645372
5.688018083572388	1.7535	0.3857218298633638
5.751120328903198	3.404	0.16851059716882533
5.814058780670166	4.2865	0.19962515523440894
5.875313997268677	0.7625	0.11385042005977941
5.937286138534546	2.9099999999999997	0.24777386232468013
5.999459981918335	3.7595	0.8626915033156005
6.062267065048218	3.1530000000000005	0.7646213045045359
6.124557018280029	2.5835000000000004	0.09609563823868728
6.186386823654175	2.7375	0.7378980259639177
6.247998952865601	0.6965	0.49254247853509714
