#pixel_time[s]	V[V]	I[A]
0.06151914596557617	0.20199999999999999	0.5943476203674573
0.12530040740966797	1.7405000000000002	0.3305220448718864
0.18713951110839844	1.1375	0.18216396881798436
0.24993515014648438	0.247	0.9362720459945882
0.313157320022583	3.359	0.09276125145985903
0.37711143493652344	2.5829999999999997	0.5949866334031082
0.43788719177246094	3.795	0.13093693599418033
0.5011556148529053	4.8965	0.33791810788846943
0.5640780925750732	4.1594999999999995	0.8287382839374478
0.6273107528686523	1.0015	0.45001919137108914
0.6912474632263184	1.517	0.024217439740231383
0.7521071434020996	3.2185	0.7323707092959957
0.8130514621734619	4.785	0.8925086989896075
0.8762969970703125	2.9215	0.020112085294266113
0.9382200241088867	2.826	0.3522737291493713
1.0011749267578125	0.2465	0.41953737910082445
1.0640721321105957	2.3215	0.5038053263777624
1.1253020763397217	0.313	0.4302025645438421
1.1879174709320068	4.7255	0.9875653636438619
1.2501497268676758	0.2695	0.30696481627814176
1.3131911754608154	4.381	0.06879288626000368
1.376096487045288	1.815	0.057835950863810104
1.4381520748138428	4.397	0.6063706435456155
1.500108003616333	2.8960000000000004	0.14407458252643568
1.5631778240203857	0.5325	0.3462930920170231
1.625274658203125	2.409	0.6421196843941117
1.6882224082946777	2.582	0.6137539666524437
1.7520513534545898	2.5925	0.24775715651856056
1.8142616748809814	1.897	0.47253055253529674
1.878133773803711	3.2095000000000002	0.04473831432054842
1.9411506652832031	4.377	0.24876026617678104
2.0031869411468506	3.8765	0.6515375012235757
2.0640878677368164	4.994	0.3279333063966733
2.126971483230591	4.9755	0.4209216705045591
2.188859224319458	4.256	0.849672723619219
2.251932144165039	1.4105	0.8534118775730616
2.3132290840148926	4.0485	0.21046882376301812
2.375244617462158	0.41250000000000003	0.623888185079637
2.439084768295288	0.2155	0.2884154854549793
2.5011532306671143	1.3375000000000001	0.8139739630372966
2.564197301864624	3.3855000000000004	0.1649653548210701
2.6270699501037598	2.9825	0.9811290329722013
2.6901121139526367	3.8565	0.05643816778918076
2.7519843578338623	0.40099999999999997	0.4820074509852337
2.8129031658172607	1.4905	0.4222061958012129
2.875791311264038	0.4515	0.3006397709968638
2.9377312660217285	3.507	0.4001566829949531
3.000563383102417	2.2205	0.8375301993113415
3.0632786750793457	2.281	0.07193028794950884
3.125692844390869	1.2045	0.5754784124534361
3.1881256103515625	3.3979999999999997	0.3412495119318123
3.2503654956817627	4.737	0.19837528470326038
3.3112378120422363	4.368	0.9561446874406522
3.374105930328369	2.5	0.6696612938002775
3.4379823207855225	1.002	0.4759700642576521
3.4988210201263428	1.366	0.3125879227838917
3.562647819519043	4.89	0.968976840799793
3.6254806518554688	2.7305	0.35712320827595523
3.688126564025879	1.099	0.5921777964355966
3.7501606941223145	1.0445	0.2869983521912246
3.812993049621582	4.311	0.23221939746710907
3.8748271465301514	0.1935	0.09940322793914846
3.937659978866577	4.894	0.49352350142375745
4.000491619110107	0.31899999999999995	0.34696812602201954
4.063323020935059	3.586	0.7014703919927242
4.125166654586792	4.3580000000000005	0.18508501510900255
4.187997579574585	0.5865	0.9501385060495325
4.250830173492432	1.6484999999999999	0.32859124255387995
4.312664031982422	3.0325	0.3373091589843832
4.3756773471832275	4.2735	0.5123480301859251
4.438511610031128	4.166	0.21927973701840575
4.501350402832031	3.2415	0.12662951710508186
4.5631067752838135	0.5695	0.6176343541904125
4.626940488815308	4.8795	0.23381244622109132
4.687774181365967	3.9345000000000003	0.9955772172751587
4.749353647232056	4.408	0.7671400137916601
4.812185525894165	1.461	0.7239430788449224
4.876019477844238	3.8735000000000004	0.6214382751388188
4.936856746673584	3.476	0.2865773566487918
4.99968957901001	1.971	0.4933183573188247
5.06351900100708	4.231	0.675823667384891
5.125353097915649	2.2415	0.5273845466225403
5.188184976577759	2.9654999999999996	0.39781190947941947
5.250020265579224	0.8465	0.1881997444303638
5.311854362487793	0.4445	0.020785111502243714
5.37468695640564	2.2545	0.812287217145407
5.438517093658447	2.4299999999999997	0.6463549300022801
5.5003509521484375	1.0485	0.7962841490013545
5.5621843338012695	2.1985	0.23715828370035685
5.626014471054077	3.744	0.3762810410776115
5.687848806381226	1.7535	0.9261027277049002
5.749684572219849	3.404	0.8578363405835676
5.812515735626221	4.2865	0.6857487307431712
5.876346111297607	0.7625	0.967001135795461
5.9391772747039795	2.9099999999999997	0.6521231698558405
6.001012325286865	3.7595	0.7073789073321325
6.062847852706909	3.1530000000000005	0.5010233471309888
6.126676797866821	2.5835000000000004	0.709201940728107
6.19050669670105	2.7375	0.5235073560477256
6.2543346881866455	0.6965	0.37187914728860105
