#pixel_time[s]	V[V]	I[A]
0.07579684257507324	0.20199999999999999	0.8701251293485283
0.1376323699951172	1.7405000000000002	0.7123771209718756
0.20046448707580566	1.1375	0.44453498243817036
0.26329541206359863	0.247	0.14983584534886707
0.3251316547393799	3.359	0.1816688766436001
0.3879690170288086	2.5829999999999997	0.4401648873800098
0.45079994201660156	3.795	0.5873510933747652
0.5146303176879883	4.8965	0.08869190259238313
0.5774617195129395	4.1594999999999995	0.8648475954110929
0.6402981281280518	1.0015	0.6214886485775786
0.7021348476409912	1.517	0.6439352041663665
0.7639791965484619	3.2185	0.017138536374458946
0.8273096084594727	4.785	0.09790862351607299
0.8906495571136475	2.9215	0.257397398150611
0.9534807205200195	2.826	0.8505585938926868
1.0163135528564453	0.2465	0.7835831906527131
1.078148603439331	2.3215	0.10233290137932027
1.138984203338623	0.313	0.11841094199269697
1.2018160820007324	4.7255	0.8610309918469002
1.26564621925354	0.2695	0.2666567983137964
1.3274822235107422	4.381	0.12180796125201421
1.3903131484985352	1.815	0.5176353793313679
1.4521474838256836	4.397	0.819851441422795
1.5159766674041748	2.8960000000000004	0.904925981970795
1.5768232345581055	0.5325	0.07569969716983227
1.64064359664917	2.409	0.18323591956742435
1.7034752368927002	2.582	0.6861648727850873
1.7673051357269287	2.5925	0.6100992928674889
1.8281452655792236	1.897	0.3528134213849604
1.889979362487793	3.2095000000000002	0.009544225460383027
1.9523422718048096	4.377	0.10120255983067572
2.01426362991333	3.8765	0.4159680756666799
2.0782532691955566	4.994	0.27691314293837077
2.1392035484313965	4.9755	0.9895247986906534
2.201097011566162	4.256	0.7299340467024381
2.264443874359131	1.4105	0.8426190402151542
2.3274316787719727	4.0485	0.3840232523710704
2.3903396129608154	0.41250000000000003	0.6083467892717934
2.453584671020508	0.2155	0.5566108749846778
2.514422655105591	1.3375000000000001	0.9988089300964066
2.5770537853240967	3.3855000000000004	0.8736000175251901
2.6409459114074707	2.9825	0.8003344953825859
2.7048463821411133	3.8565	0.5193966914019297
2.7683489322662354	0.40099999999999997	0.2354812617021963
2.830549716949463	1.4905	0.5547369662597373
2.8933823108673096	0.4515	0.37498107005236603
2.9572196006774902	3.507	0.9439255493213163
3.0210471153259277	2.2205	0.00022909494783018847
3.0844223499298096	2.281	0.18224491296273015
3.1482813358306885	1.2045	0.0950762379963791
3.2102394104003906	3.3979999999999997	0.9964865464385009
3.274055242538452	4.737	0.8330039360328629
3.337373733520508	4.368	0.6037250719421756
3.399212121963501	2.5	0.0902971712039572
3.4630656242370605	1.002	0.007908967202171602
3.52590012550354	1.366	0.5249649869677395
3.5897696018218994	4.89	0.7912173359570207
3.6526076793670654	2.7305	0.5805841138650855
3.715716600418091	1.099	0.9396380017585914
3.778761625289917	1.0445	0.7394101938745682
3.842590808868408	4.311	0.8774684236209362
3.9054229259490967	0.1935	0.9031254018123017
3.96825909614563	4.894	0.5990415983138281
4.03038215637207	0.31899999999999995	0.6012009270514038
4.093255996704102	3.586	0.5804891380250442
4.1556642055511475	4.3580000000000005	0.5054431294656827
4.2187347412109375	0.5865	0.26795465936045804
4.279568672180176	1.6484999999999999	0.4488204420192383
4.342399597167969	3.0325	0.7945419688816155
4.40623927116394	4.2735	0.9851860369481599
4.4687340259552	4.166	0.7802753617783809
4.530197858810425	3.2415	0.8609137477786523
4.593029975891113	0.5695	0.27305968824879756
4.654562711715698	4.8795	0.4859695099743877
4.718395471572876	3.9345000000000003	0.4785099288935527
4.781235218048096	4.408	0.9124288288373403
4.845061779022217	1.461	0.6850002367418533
4.908629417419434	3.8735000000000004	0.546802961499229
4.969470739364624	3.476	0.01355033873373368
5.029306650161743	1.971	0.6756475967242457
5.093135118484497	4.231	0.9733587947183687
5.155972480773926	2.2415	0.339652308259225
5.21780252456665	2.9654999999999996	0.5306526514813308
5.280634641647339	0.8465	0.5554740994783312
5.342469692230225	0.4445	0.5882829640405292
5.406303405761719	2.2545	0.011053529320782296
5.468133211135864	2.4299999999999997	0.27554338820801527
5.530027627944946	1.0485	0.577336612638706
5.591861724853516	2.1985	0.6973706906957264
5.654693126678467	3.744	0.26037923007815855
5.717524528503418	1.7535	0.8016958525900836
5.780357122421265	3.404	0.28737305548206216
5.844186544418335	4.2865	0.29169226280410077
5.906020879745483	0.7625	0.23020254657996075
5.968375205993652	2.9099999999999997	0.8001002275026068
6.031430959701538	3.7595	0.02567463461961139
6.094297647476196	3.1530000000000005	0.3093083758414248
6.1551353931427	2.5835000000000004	0.4175844744237983
6.218561410903931	2.7375	0.7969679533953151
6.280395746231079	0.6965	0.01404203956620853
