#pixel_time[s]	V[V]	I[A]
0.06218671798706055	0.20199999999999999	0.009170561358620155
0.12491869926452637	1.7405000000000002	0.5348390064209297
0.18775033950805664	1.1375	0.25911923842756646
0.2503654956817627	0.247	0.7829169645532738
0.31302666664123535	3.359	0.25342824036494405
0.37479209899902344	2.5829999999999997	0.7820098175483458
0.43775010108947754	3.795	0.8110032466823783
0.5010440349578857	4.8965	0.5576148505535894
0.564502477645874	4.1594999999999995	0.18755542829145555
0.6280856132507324	1.0015	0.6675962184787809
0.6920342445373535	1.517	0.4638703565129684
0.7545056343078613	3.2185	0.7712303604455815
0.8183503150939941	4.785	0.7603717938256587
0.881371259689331	2.9215	0.4687735843642107
0.9450271129608154	2.826	0.8982499137785652
1.0080413818359375	0.2465	0.9861226702071546
1.0713934898376465	2.3215	0.04940780000914591
1.135399341583252	0.313	0.010078915373882502
1.1990399360656738	4.7255	0.5714861544540085
1.2612638473510742	0.2695	0.09891339313540237
1.324338436126709	4.381	0.5388564289647156
1.3863558769226074	1.815	0.07597238394334238
1.4500486850738525	4.397	0.1412854185154654
1.512474536895752	2.8960000000000004	0.9073465336475175
1.5763812065124512	0.5325	0.77397522268233
1.640293836593628	2.409	0.077418312770697
1.703023910522461	2.582	0.7494715680684204
1.766916275024414	2.5925	0.620235477926676
1.8290135860443115	1.897	0.07256154590892916
1.8909823894500732	3.2095000000000002	0.413814852002767
1.9530370235443115	4.377	0.8621599770617505
2.0163066387176514	3.8765	0.6331495637060661
2.0783534049987793	4.994	0.7575628391454764
2.1414427757263184	4.9755	0.7944766657738943
2.205047607421875	4.256	0.5203054716804408
2.268522024154663	1.4105	0.3437937447352416
2.3293752670288086	4.0485	0.4524006496027734
2.3913354873657227	0.41250000000000003	0.37699477829007044
2.453178644180298	0.2155	0.9367567813655947
2.5160200595855713	1.3375000000000001	0.8108076956091547
2.5778818130493164	3.3855000000000004	0.1567315760817507
2.6418027877807617	2.9825	0.714308813318066
2.7047059535980225	3.8565	0.7854960819214443
2.7677409648895264	0.40099999999999997	0.8974084920384074
2.828376531600952	1.4905	0.6927726765682666
2.891022205352783	0.4515	0.5786214356664894
2.9538872241973877	3.507	0.6326133662005472
3.0158047676086426	2.2205	0.459083045159851
3.0780093669891357	2.281	0.3953940219676506
3.1409342288970947	1.2045	0.6455888491347244
3.2042315006256104	3.3979999999999997	0.37763546067358666
3.2659225463867188	4.737	0.8267388099238187
3.327946424484253	4.368	0.06356750522031707
3.390868663787842	2.5	0.000246357513290274
3.453300952911377	1.002	0.714322902094346
3.5151419639587402	1.366	0.9959032129605974
3.578376293182373	4.89	0.5746437724673841
3.642014980316162	2.7305	0.30048150585627054
3.703890800476074	1.099	0.8611916445485982
3.7657470703125	1.0445	0.3055758278789895
3.8283820152282715	4.311	0.2820347457880943
3.891037702560425	0.1935	0.6231436318088377
3.9538984298706055	4.894	0.24274115267675722
4.014733552932739	0.31899999999999995	0.22124606307083516
4.0780298709869385	3.586	0.23044093060391602
4.138866186141968	4.3580000000000005	0.740610394959986
4.202737092971802	0.5865	0.9433239518212169
4.265568733215332	1.6484999999999999	0.6102087295680796
4.329378366470337	3.0325	0.9293366483982827
4.391216278076172	4.2735	0.4337431391111938
4.454050540924072	4.166	0.02303812376746539
4.516913175582886	3.2415	0.1921638472774898
4.578746557235718	0.5695	0.6019288986990224
4.642573595046997	4.8795	0.7273057301067536
4.703409194946289	3.9345000000000003	0.780808592577565
4.767243385314941	4.408	0.26983852117558405
4.827904939651489	1.461	0.45763524194297434
4.891739130020142	3.8735000000000004	0.2582082117620983
4.953569412231445	3.476	0.5773366642765192
5.017415761947632	1.971	0.9713486440661219
5.0778727531433105	4.231	0.7119111147696272
5.14070463180542	2.2415	0.4271662982551818
5.202540159225464	2.9654999999999996	0.7836308674365109
5.264374017715454	0.8465	0.07494394810335459
5.328204154968262	0.4445	0.627804820068669
5.391037464141846	2.2545	0.576772652712536
5.452870607376099	2.4299999999999997	0.36854387890505835
5.515702247619629	1.0485	0.692693049816999
5.577537298202515	2.1985	0.6651502917328896
5.640369892120361	3.744	0.327365139909623
5.7042036056518555	1.7535	0.9992067243779116
5.766032934188843	3.404	0.12932518343799326
5.827867746353149	4.2865	0.9582335875660386
5.889747619628906	0.7625	0.6608803478994095
5.949586391448975	2.9099999999999997	0.39388984710712227
6.013415575027466	3.7595	0.3954837548668545
6.077244758605957	3.1530000000000005	0.2987651500499533
6.138365983963013	2.5835000000000004	0.5228791424646612
6.200357913970947	2.7375	0.3425677063097545
6.264186382293701	0.6965	0.3718116339020806
