#pixel_time[s]	V[V]	I[A]
0.0	0.20199999999999999	0.2646244629502833
0.0	1.7405000000000002	0.3516863888209594
0.000997781753540039	1.1375	0.46568216482631064
0.000997781753540039	0.247	0.9543897185465804
0.000997781753540039	3.359	0.1408076152149641
0.000997781753540039	2.5829999999999997	0.6729844813180446
0.000997781753540039	3.795	0.5911766622830831
0.000997781753540039	4.8965	0.5437843900899463
0.000997781753540039	4.1594999999999995	0.3602647918970513
0.000997781753540039	1.0015	0.8051302429447784
0.000997781753540039	1.517	0.13986530655767038
0.000997781753540039	3.2185	0.6566505439381944
0.000997781753540039	4.785	0.3829034843123915
0.000997781753540039	2.9215	0.5132078066605797
0.000997781753540039	2.826	0.27877423105987975
0.000997781753540039	0.2465	0.08769431176571296
0.000997781753540039	2.3215	0.6549853010566408
0.000997781753540039	0.313	0.5248526309223875
0.000997781753540039	4.7255	0.5217753688971155
0.001996278762817383	0.2695	0.2250262745580397
0.001996278762817383	4.381	0.07706463510906159
0.001996278762817383	1.815	0.2533777072649248
0.001996278762817383	4.397	0.2863417652988014
0.001996278762817383	2.8960000000000004	0.08100740487873503
0.001996278762817383	0.5325	0.404737451488255
0.001996278762817383	2.409	0.30163249989297725
0.001996278762817383	2.582	0.9638130658825612
0.001996278762817383	2.5925	0.7370371985064966
0.001996278762817383	1.897	0.873093477715773
0.001996278762817383	3.2095000000000002	0.6059388991168071
0.0029926300048828125	4.377	0.8234686400485253
0.0029926300048828125	3.8765	0.3836358628636538
0.0029926300048828125	4.994	0.09056618657722992
0.0029926300048828125	4.9755	0.8757639983856916
0.0029926300048828125	4.256	0.5333302345093204
0.0029926300048828125	1.4105	0.49450916226397346
0.0029926300048828125	4.0485	0.8598098083446912
0.0029926300048828125	0.41250000000000003	0.7138710692764277
0.0029926300048828125	0.2155	0.15485546609631196
0.0029926300048828125	1.3375000000000001	0.5818975940394743
0.0029926300048828125	3.3855000000000004	0.7981813849567856
0.0029926300048828125	2.9825	0.4978085992230641
0.0029926300048828125	3.8565	0.6738751955717744
0.003991365432739258	0.40099999999999997	0.2194530497367987
0.003991365432739258	1.4905	0.44940511022933083
0.003991365432739258	0.4515	0.3424271725240482
0.003991365432739258	3.507	0.8265130826020213
0.003991365432739258	2.2205	0.656627051407614
0.003991365432739258	2.281	0.20675471810915858
0.003991365432739258	1.2045	0.7007299509672088
0.003991365432739258	3.3979999999999997	0.5281095665481548
0.003991365432739258	4.737	0.4466713823808287
0.003991365432739258	4.368	0.7260335057087128
0.003991365432739258	2.5	0.7954933083993334
0.003991365432739258	1.002	0.6971555233290329
0.003991365432739258	1.366	0.7283925450603128
0.003991365432739258	4.89	0.555061169155928
0.003991365432739258	2.7305	0.46174411212692745
0.003991365432739258	1.099	0.008524013507700046
0.003991365432739258	1.0445	0.6400418826278411
0.003991365432739258	4.311	0.8784907957241125
0.003991365432739258	0.1935	0.18226324845019493
0.003991365432739258	4.894	0.5222192939294712
0.003991365432739258	0.31899999999999995	0.2059746039812549
0.003991365432739258	3.586	0.945177075876605
0.003991365432739258	4.3580000000000005	0.3819410343391797
0.003991365432739258	0.5865	0.10172697887918503
0.003991365432739258	1.6484999999999999	0.6630278868776258
0.004988193511962891	3.0325	0.4766969126416837
0.004988193511962891	4.2735	0.688942897068582
0.004988193511962891	4.166	0.6838144594869762
0.004988193511962891	3.2415	0.7222584245393421
0.004988193511962891	0.5695	0.5346534730441355
0.004988193511962891	4.8795	0.14399098992327664
0.004988193511962891	3.9345000000000003	0.11672056026093558
0.004988193511962891	4.408	0.564373498958752
0.004988193511962891	1.461	0.7074992460703433
0.004988193511962891	3.8735000000000004	0.34155385532367066
0.004988193511962891	3.476	0.5283549045488135
0.004988193511962891	1.971	0.2108423201130437
0.004988193511962891	4.231	0.32741992848980495
0.004988193511962891	2.2415	0.2705564344850482
0.004988193511962891	2.9654999999999996	0.9654863168093448
0.004988193511962891	0.8465	0.8387621434023558
0.004988193511962891	0.4445	0.7326279259803665
0.004988193511962891	2.2545	0.7780472789295221
0.004988193511962891	2.4299999999999997	0.6250085593755947
0.004988193511962891	1.0485	0.5729839658784197
0.004988193511962891	2.1985	0.3751420918103162
0.004988193511962891	3.744	0.42472434779212165
0.004988193511962891	1.7535	0.11735187420990068
0.004988193511962891	3.404	0.17483535859778343
0.004988193511962891	4.2865	0.47195159066409154
0.004988193511962891	0.7625	0.41201711938782304
0.005985736846923828	2.9099999999999997	0.59281184081007
0.005985736846923828	3.7595	0.17231393411260632
0.005985736846923828	3.1530000000000005	0.793275910884725
0.005985736846923828	2.5835000000000004	0.4902704870686876
0.005985736846923828	2.7375	0.21187270347588893
0.005985736846923828	0.6965	0.04451886136955607
