#pixel_time[s]	V[V]	I[A]
0.06185030937194824	0.20199999999999999	0.23044326428601403
0.12400531768798828	1.7405000000000002	0.5688530486844523
0.18683815002441406	1.1375	0.4893812639246403
0.24767827987670898	0.247	0.2360402463810184
0.3101341724395752	3.359	0.35709315737969605
0.37203121185302734	2.5829999999999997	0.25082271563010905
0.4360337257385254	3.795	0.3347736777699539
0.4991288185119629	4.8965	0.8321796983685151
0.5610051155090332	4.1594999999999995	0.2900574729700661
0.624896764755249	1.0015	0.8006792428222032
0.6860857009887695	1.517	0.8951643307355222
0.7479891777038574	3.2185	0.6834682267113139
0.8100004196166992	4.785	0.8608994620931726
0.8738820552825928	2.9215	0.8112270194797835
0.9361066818237305	2.826	0.3785734179851763
0.9991130828857422	0.2465	0.37363858945301065
1.0619659423828125	2.3215	0.21555565667850463
1.1236636638641357	0.313	0.11379353580078377
1.1868953704833984	4.7255	0.5540870650341847
1.249770164489746	0.2695	0.711705575906453
1.3130295276641846	4.381	0.25701187003309156
1.3759944438934326	1.815	0.7983795086419444
1.4389731884002686	4.397	0.6944133798142202
1.5020806789398193	2.8960000000000004	0.3354559531108521
1.5659375190734863	0.5325	0.8191037912235598
1.6297640800476074	2.409	0.39094250476328285
1.6930568218231201	2.582	0.1501130709903853
1.7569267749786377	2.5925	0.23136424089395957
1.8199634552001953	1.897	0.10036890368539408
1.8830161094665527	3.2095000000000002	0.3100721614443819
1.9468917846679688	4.377	0.7270789675935767
2.0100276470184326	3.8765	0.8737418790576728
2.0731890201568604	4.994	0.3189634501231794
2.1370019912719727	4.9755	0.2886190460261331
2.2010068893432617	4.256	0.9607987561977916
2.264120101928711	1.4105	0.0056714113394840115
2.3279876708984375	4.0485	0.4574995311142481
2.3898446559906006	0.41250000000000003	0.34322286113140876
2.4528307914733887	0.2155	0.35440837955940774
2.5130186080932617	1.3375000000000001	0.29807994567627993
2.575958251953125	3.3855000000000004	0.8212361076462417
2.6398696899414062	2.9825	0.4211265815671066
2.7030258178710938	3.8565	0.8886712455558321
2.7643330097198486	0.40099999999999997	0.3143060670353647
2.827791929244995	1.4905	0.06571938592598814
2.8906238079071045	0.4515	0.8365632928737321
2.9529216289520264	3.507	0.558170940047895
3.0158019065856934	2.2205	0.033612179691318245
3.0786643028259277	2.281	0.8102860892938784
3.141533136367798	1.2045	0.4019678005473757
3.20196270942688	3.3979999999999997	0.44641657249131117
3.2638585567474365	4.737	0.2648647369906182
3.3257131576538086	4.368	0.7643169010475066
3.3879446983337402	2.5	0.40861143260529276
3.4518227577209473	1.002	0.7574900800190161
3.5139694213867188	1.366	0.1318672488260496
3.5768685340881348	4.89	0.7174366028710581
3.6386988162994385	2.7305	0.02772096556796455
3.7019855976104736	1.099	0.689199510541528
3.764878749847412	1.0445	0.1281303370443474
3.828032970428467	4.311	0.8244474747795515
3.8908965587615967	0.1935	0.19052567794418884
3.953763008117676	4.894	0.12834452690449405
4.014596700668335	0.31899999999999995	0.5647435979184056
4.07743239402771	3.586	0.1456168916809486
4.1389994621276855	4.3580000000000005	0.8129090781692457
4.202016115188599	0.5865	0.7126142279663824
4.264916896820068	1.6484999999999999	0.17600582275721532
4.325750827789307	3.0325	0.46247288123296293
4.389584302902222	4.2735	0.2898988762614577
4.45196008682251	4.166	0.2548413448944524
4.513814210891724	3.2415	0.6545652595347576
4.577503442764282	0.5695	0.2177592469754528
4.639333963394165	4.8795	0.5277598691476039
4.702166557312012	3.9345000000000003	0.7076533912579003
4.765002012252808	4.408	0.6063537235880528
4.827164173126221	1.461	0.3403862237048627
4.889999866485596	3.8735000000000004	0.19244021461286664
4.952340602874756	3.476	0.8007210179454449
5.015021085739136	1.971	0.45038708015591045
5.075886249542236	4.231	0.38172023809338995
5.138353586196899	2.2415	0.8983482682344682
5.202186584472656	2.9654999999999996	0.5467015644455838
5.2640156745910645	0.8465	0.7703471723693298
5.326847553253174	0.4445	0.7784157010169774
5.389683961868286	2.2545	0.3358423353918685
5.453559398651123	2.4299999999999997	0.6801659009645281
5.514383554458618	1.0485	0.8454964490000909
5.57721471786499	2.1985	0.6877080922614437
5.639045476913452	3.744	0.3168259879358749
5.700880527496338	1.7535	0.5470217426130268
5.764713764190674	3.404	0.9760434878891493
5.8275415897369385	4.2865	0.7866431658961258
5.889380931854248	0.7625	0.40568819845532633
5.952208518981934	2.9099999999999997	0.48100753612919267
6.014043569564819	3.7595	0.7628070703059413
6.075277090072632	3.1530000000000005	0.8127848239759065
6.139105796813965	2.5835000000000004	0.29555925743033873
6.202939987182617	2.7375	0.7067850450030593
6.2657835483551025	0.6965	0.43772797744879355
