#pixel_time[s]	V[V]	I[A]
0.061936378479003906	0.20199999999999999	0.45604906673478984
0.1247715950012207	1.7405000000000002	0.6863940059196738
0.18660497665405273	1.1375	0.8925720497438854
0.25043463706970215	0.247	0.7877414682264797
0.3129112720489502	3.359	0.49532244420225047
0.3750569820404053	2.5829999999999997	0.4626925844009695
0.4388408660888672	3.795	0.17259698370484988
0.5018763542175293	4.8965	0.2686928175055199
0.5649127960205078	4.1594999999999995	0.0338655279570973
0.6260454654693604	1.0015	0.26224605717440974
0.6880364418029785	1.517	0.7631785491859886
0.751917839050293	3.2185	0.7049866786319197
0.8158884048461914	4.785	0.8212183166598369
0.8789207935333252	2.9215	0.5420624232200156
0.9420697689056396	2.826	0.9909034635444018
1.0058865547180176	0.2465	0.9666397774058706
1.0690371990203857	2.3215	0.7564334674883455
1.1329059600830078	0.313	0.35239378391646503
1.1968028545379639	4.7255	0.8301590514584444
1.2584707736968994	0.2695	0.7320699171073531
1.3210136890411377	4.381	0.14806076228446274
1.3838329315185547	1.815	0.8609590342128006
1.4477052688598633	4.397	0.16311273537264237
1.5098559856414795	2.8960000000000004	0.015898027600496856
1.572007656097412	0.5325	0.019999268210654342
1.634859561920166	2.409	0.47436137443685367
1.6980865001678467	2.582	0.46358312065408247
1.7618870735168457	2.5925	0.3070211271090655
1.8250200748443604	1.897	0.033379035413576785
1.8888139724731445	3.2095000000000002	0.8117794312957086
1.9517583847045898	4.377	0.4321876906958029
2.0149004459381104	3.8765	0.06617642941126278
2.078158378601074	4.994	0.6834743266472656
2.140984058380127	4.9755	0.7013249985332752
2.202824354171753	4.256	0.08887205273525878
2.265872001647949	1.4105	0.6871516396332031
2.3287594318389893	4.0485	0.3889213757021419
2.38969087600708	0.41250000000000003	0.12622875248006027
2.4529387950897217	0.2155	0.47741093716092475
2.5149149894714355	1.3375000000000001	0.5843927673034197
2.5769355297088623	3.3855000000000004	0.7537864329710401
2.6408326625823975	2.9825	0.21228215894286073
2.7018651962280273	3.8565	0.182695459423874
2.7649898529052734	0.40099999999999997	0.8284036842027785
2.8280141353607178	1.4905	0.027141916127720433
2.890777111053467	0.4515	0.06935571518955375
2.953866481781006	3.507	0.25422839053972335
3.016893148422241	2.2205	0.23944728979144292
3.0808823108673096	2.281	0.18663005796851073
3.140763759613037	1.2045	0.8439024935239934
3.2018284797668457	3.3979999999999997	0.4729564881759434
3.2656607627868652	4.737	0.24799185590911466
3.3280413150787354	4.368	0.3886512257291853
3.3898160457611084	2.5	0.805477355619866
3.451819896697998	1.002	0.43897046074207247
3.5146522521972656	1.366	0.3622877047833224
3.5769643783569336	4.89	0.2448909195882566
3.640665292739868	2.7305	0.5558424663849533
3.7035791873931885	1.099	0.6407100044878684
3.7670254707336426	1.0445	0.7135779596881681
3.829824924468994	4.311	0.5401347886054569
3.892843246459961	0.1935	0.45570066921005326
3.955867290496826	4.894	0.5774467750752003
4.018877983093262	0.31899999999999995	0.9995449184480394
4.0795066356658936	3.586	0.9156828943863753
4.140857934951782	4.3580000000000005	0.9742121113276325
4.2025146484375	0.5865	0.3134906973003633
4.266373872756958	1.6484999999999999	0.8412058923126116
4.328819751739502	3.0325	0.5725082939888058
4.391806602478027	4.2735	0.9891862634077604
4.4536826610565186	4.166	0.4564788035163956
4.517550468444824	3.2415	0.32457935733928944
4.578422784805298	0.5695	0.2196917249385001
4.640854835510254	4.8795	0.015803929401354555
4.702716827392578	3.9345000000000003	0.48286537785017747
4.76628565788269	4.408	0.2630576718205111
4.828016042709351	1.461	0.5099195972674311
4.891855478286743	3.8735000000000004	0.8731130802538732
4.952688694000244	3.476	0.548841583513269
5.015549182891846	1.971	0.9139792298785845
5.0783851146698	4.231	0.05117913650648642
5.140254259109497	2.2415	0.9350147300220264
5.2028868198394775	2.9654999999999996	0.7147782928652278
5.265761137008667	0.8465	0.2889089137447872
5.3266308307647705	0.4445	0.005042475861087747
5.388521432876587	2.2545	0.23446165616468995
5.452356815338135	2.4299999999999997	0.1793321603284227
5.516189813613892	1.0485	0.2373351534463033
5.5780205726623535	2.1985	0.09558912929246344
5.640878915786743	3.744	0.40697914842181115
5.702742576599121	1.7535	0.298963313839706
5.765197277069092	3.404	0.07862405001336914
5.828030109405518	4.2865	0.11106939509507752
5.890861749649048	0.7625	0.45526299815671656
5.952696084976196	2.9099999999999997	0.15145673388518766
6.015068292617798	3.7595	0.9036834885121556
6.076903343200684	3.1530000000000005	0.16733321741225304
6.139735698699951	2.5835000000000004	0.42340463672385786
6.201570272445679	2.7375	0.46250993374456595
6.264252662658691	0.6965	0.0763894708130134
