#pixel_time[s]	V[V]	I[A]
0.11043524742126465	0.20199999999999999	0.15465162666362242
0.22075557708740234	1.7405000000000002	0.29248361568025705
0.3304626941680908	1.1375	0.5652760147135156
0.439746618270874	0.247	0.8058220940672435
0.5483036041259766	3.359	0.04926222230321209
0.6593794822692871	2.5829999999999997	0.9178707382708586
0.7665746212005615	3.795	0.9973819509691514
0.8750317096710205	4.8965	0.5606843181938213
0.9849584102630615	4.1594999999999995	0.2510640884783226
1.0943658351898193	1.0015	0.07627459895889277
1.2029445171356201	1.517	0.7234765395052529
1.3124325275421143	3.2185	0.8804251004499599
1.4227828979492188	4.785	0.18129768602331742
1.5324616432189941	2.9215	0.15167990680474763
1.6434686183929443	2.826	0.5299669072928779
1.752446174621582	0.2465	0.30425983775581
1.8608777523040771	2.3215	0.8201082279611992
1.9716148376464844	0.313	0.6899748766381175
2.0804033279418945	4.7255	0.20759156357811137
2.1890368461608887	0.2695	0.9917710316585602
2.2973506450653076	4.381	0.4946118473472464
2.4065353870391846	1.815	0.45940396151607243
2.516343116760254	4.397	0.41172094490149025
2.6247880458831787	2.8960000000000004	0.5843968417303336
2.7346420288085938	0.5325	0.3698599052962588
2.843818187713623	2.409	0.34848170103448506
2.9537620544433594	2.582	0.4256296351247745
3.0622920989990234	2.5925	0.9842301825149501
3.1724307537078857	1.897	0.6855893498546166
3.281238317489624	3.2095000000000002	0.3724078316382218
3.391843318939209	4.377	0.6670854181084479
3.5000412464141846	3.8765	0.9910442896378506
3.6084353923797607	4.994	0.2015249367603199
3.718414068222046	4.9755	0.16496381013540484
3.8268306255340576	4.256	0.8704103711892245
3.9359960556030273	1.4105	0.3278759364954449
4.046782493591309	4.0485	0.649402408299485
4.153940439224243	0.41250000000000003	0.39613105468005105
4.263951539993286	0.2155	0.9618812379873872
4.373437404632568	1.3375000000000001	0.8535790933587083
4.481559753417969	3.3855000000000004	0.7976489759787928
4.591510534286499	2.9825	0.029272549428419947
4.7005226612091064	3.8565	0.8173254106531939
4.81133508682251	0.40099999999999997	0.6238271520438102
4.9204206466674805	1.4905	0.7831391180802583
5.029862403869629	0.4515	0.5367472230418595
5.1401543617248535	3.507	0.7242612814850001
5.250953197479248	2.2205	0.945704608143679
5.360659837722778	2.281	0.14999828859798137
5.471365451812744	1.2045	0.6872072835250478
5.578912973403931	3.3979999999999997	0.20416372815667339
5.688004493713379	4.737	0.7906764873618416
5.798421621322632	4.368	0.42140786790937457
5.909416198730469	2.5	0.28058169125705934
6.019709587097168	1.002	0.20033000473296947
6.130541086196899	1.366	0.8105362426078787
6.240804195404053	4.89	0.6651278432502622
6.349141836166382	2.7305	0.46053507754368483
6.457682132720947	1.099	0.9937424528557472
6.568448066711426	1.0445	0.19597959534763376
6.676478147506714	4.311	0.10004858835284125
6.786283493041992	0.1935	0.7825629830742049
6.894749164581299	4.894	0.9356689674744815
7.005648851394653	0.31899999999999995	0.8445575493940989
7.115885019302368	3.586	0.14437935937077329
7.22377610206604	4.3580000000000005	0.8505940674512105
7.333872079849243	0.5865	0.9186883558489412
7.44380784034729	1.6484999999999999	0.5195170724118316
7.552752733230591	3.0325	0.08704135240239164
7.6637122631073	4.2735	0.20421724107482664
7.774762392044067	4.166	0.3131793328503961
7.885435342788696	3.2415	0.7902123659396342
7.996405124664307	0.5695	0.2682371328991473
8.106430768966675	4.8795	0.6762320638756076
8.215781927108765	3.9345000000000003	0.46109412402435346
8.325681447982788	4.408	0.23778785274578373
8.434815645217896	1.461	0.4341608792467906
8.545074224472046	3.8735000000000004	0.7666303743352856
8.653446912765503	3.476	0.38596623362601545
8.764379024505615	1.971	0.21587628020548477
8.874464750289917	4.231	0.09301230977050823
8.98471975326538	2.2415	0.7695558841211919
9.094425916671753	2.9654999999999996	0.37826216961384984
9.204550743103027	0.8465	0.900151971979259
9.31545639038086	0.4445	0.13848050510592458
9.424933433532715	2.2545	0.8026460763434159
9.536617517471313	2.4299999999999997	0.8816396445704571
9.645238399505615	1.0485	0.7125557501744265
9.755786895751953	2.1985	0.15810830366672413
9.863713502883911	3.744	0.18320818115369397
9.973445892333984	1.7535	0.8712455908712583
10.081815481185913	3.404	0.3214251431438363
10.18943166732788	4.2865	0.4130751708768686
10.29840350151062	0.7625	0.7495386422481666
10.406780242919922	2.9099999999999997	0.8855925515233235
10.515807390213013	3.7595	0.15286054134033844
10.625419616699219	3.1530000000000005	0.4154662956556231
10.734884977340698	2.5835000000000004	0.9215753792590748
10.845461130142212	2.7375	0.7846353599435231
10.954745292663574	0.6965	0.7543294486973142
